,title,realfake
19093,Banks Are Warned Against Hindering Customers Seeking Accounts,real
19094,"In Historic Move, Pope to Meet With Leader of Russian Orthodox Church",real
19095,Crane Collapse in Lower Manhattan Kills One Person,real
19096,"Volkswagen, Reeling From Emissions Scandal, to Delay Earnings Report",real
19097,Megyn Kelly of Fox News Signs Book Deal,real
19098,The Week in Donald Trump’s Twitter Insults,real
19099,"Terrorism Suspects Are Posing as Refugees, Germany Says",real
19100,"The Word of God, Per Black Ministers, Now Available Online",real
19101,"To Build a Ski Resort Under U.N. Sanctions, North Korea Turned to China",real
19102,Myanmar Talks Could Open Door to Presidency for Aung San Suu Kyi,real
19103,"In Iran, State-Backed Companies Win From Lifted Sanctions",real
19104,Ties to Chinese State Media Raise Questions in U.S. Election Campaign,real
19105,5 Czechs Who Were Missing in Lebanon Arrive Home,real
19106,"Capitol Portraits, a Perk of Access, Become a Symbol of Excess Instead",real
19107,"The Town of Colma, Where San Francisco’s Dead Live",real
19108,Donald Trump’s Immigration Message May Resound in New Hampshire,real
19109,5 Notable Quotes From Mayor Bill de Blasio’s State of the City Speech,real
19110,Our Man in New Hampshire: The Exit of Martin O’Malley,real
19111,France Pins Its Six Nations’ Hopes on a Veteran Who’s Also a Rookie,real
19112,ArcelorMittal Reports Nearly $8 Billion Loss and Plans to Raise $3 Billion,real
19113,Burberry Announces a See Now/Buy Now System for New Collections,real
19114,"Review: In ‘Washer/Dryer,’ a Marriage Goes Through the Spin Cycle",real
19115,A Trolley Enthusiast on de Blasio’s Streetcar Plan: Bring Me Aboard,real
19116,How Would You Do on the New SAT?,real
19117,‘Billions’ Episode 4: The Harmless Sociopaths,real
19118,"‘Downton Abbey’ Season 6, Episode 6: Does Lady Mary Have a Heart?",real
19119,"Ted Cruz, in New List of Endorsements, Includes Lawmaker Who Didn&#8217;t Endorse Him",real
19120,Lawsuit Filed by Chicago Police Officer Robert Rialmo,real
19121,NJPAC Announces Classical Season,real
19122,Tabloid Twosomes,real
19123,Iñárritu Wins Top Prize at Directors Guild Awards,real
19124,Charges Against Correction Officer,real
19125,3 Presidential Candidates and Their New York Ties,real
19126,Hillary Clinton&#8217;s Campaign Seeks to Portray Bernie Sanders as a Deceptive Candidate,real
19127,Super Bowl Zoo,real
19128,St. Thomas Church Names Successor to Longtime Music Director,real
19129,Lindsey Graham Tickles Jeb Bush Crowd With One-Liners,real
19130,What to Cook This Week,real
19131,1966: House Passes Cold-War G.I. Bill of Rights,real
19132,Courtesy in a Hard Hat,real
19133,Learning to Walk in a Homeless Shelter,real
19134,1941: Italy Guards American Embassy,real
19135,Your Weekend Briefing,real
19136,"Your Weekend Briefing: Bernie Sanders, Denver Broncos, Syria",real
19137,Analysis of the G.O.P. Debate in N.H.,real
19138,They’ve Seen It All,real
19139,Fact Check: N.H. Republican Debate,real
19140,"Corrections: February 7, 2016",real
19141,Who Won the Debate? It Wasn’t Marco Rubio,real
19142,A Victory for a Baffert Horse,real
19143,"Once Impervious, Marco Rubio Is Diminished by a Caustic Chris Christie",real
19144,Huge Turnout in Phoenix,real
19145,High School Mile Mark Is Set,real
19146,Kerber Wins in Fed Cup,real
19147,Coach Breaks Wins Record,real
19148,Xavier Subdues Marquette,real
19149,Blue Jays Sign a Pitcher,real
19150,Warriors Extend Home Streak to 41; Cavaliers Rebound Against Pelicans,real
19151,Devils Fall to Capitals in a Shootout,real
19152,T. J. McConnell Inspires 76ers to Hold On Against Nets,real
19153,"Caroline Seklir, Christopher Browne",real
19154,"Sara Litman, Adam Marsh",real
19155,"Nan Min, Andrea Christie",real
19156,"Caroline Wilson, George Kaufman",real
19157,"Teri Zhang, Daniel Diamond",real
19158,"Lauren Cappell and Jason Soloway: It’s a Small World, Including Toronto",real
19159,"Jeffrey Moses, Michael Weiss",real
19160,"Alana Heumann, Jordan Katz",real
19161,"Paid Notice: Deaths  DRAPER DOWNER, HARRIETTE ""HEIDI."" FEBRUARY 2",real
19162,"Paid Notice: Deaths  GLAUBERMAN, ALEX J.",real
19163,"Paid Notice: Deaths  FADEM, EDNA MAE",real
19164,"Paid Notice: Deaths  LEMLE, MURIEL CHARLOTTE ECKSTEIN",real
19165,"Paid Notice: Deaths  REDDING, MARIE REIMAN",real
19166,"Paid Notice: Deaths  FINBERG, LAURENCE, M.D.",real
19167,"Paid Notice: Deaths  ST. LIFER, HERBERT W.",real
19168,"Paid Notice: Deaths  MEARS, DEANN",real
19169,"Paid Notice: Deaths  STOBER, GERALD STANLEY, M.D.",real
19170,"Paid Notice: Deaths  LEVY, DINAH",real
19171,"Paid Notice: Deaths  MAIDMAN, GAIL ANN LOWE",real
19172,"Paid Notice: Deaths  GROSS, RONALD MARTIN",real
19173,"Paid Notice: Deaths  SCHOTTLAND, STANLEY ADRIAN",real
19174,"Paid Notice: Deaths  SLOAN, HOWARD",real
19175,"Paid Notice: Deaths  KOHNOP, PEARL",real
19176,"Paid Notice: Deaths  HARPER, ELINOR",real
19177,"Paid Notice: Deaths  GRUNWALD, ILSE",real
19178,"Paid Notice: Deaths  BOYD, KAREN JOHNSON",real
19179,"Paid Notice: Deaths  KRUPP, ROSALIND MEHR",real
19180,"Paid Notice: Deaths  PAYNE, EVELYN",real
19181,"Paid Notice: Deaths  WILSON, WILLIAM",real
19182,"Paid Notice: Memorials  GUSTIN, BRENDA",real
19183,"Paid Notice: Deaths  PANUSH, HYMAN",real
19184,"Paid Notice: Deaths  NITZE, SHEILA MACNEILLE",real
19185,"Paid Notice: Deaths  SMITH, PHILIP B",real
19186,"Paid Notice: Deaths  O'NEILL, MARY JANE",real
19187,"Paid Notice: Deaths  ROBERTS, NANCY G.",real
19188,"Paid Notice: Deaths  CEDARBAUM, MIRIAM GOLDMAN",real
19189,"Paid Notice: Deaths  MACCRATE, CONSTANCE",real
19190,"Paid Notice: Deaths  LOVETT, LAWRENCE D",real
19191,"Paid Notice: Deaths  KIETA, ARLENE MARIE",real
19192,"Paid Notice: Deaths  SPELMAN, LAURENCE A.",real
19193,"Paid Notice: Deaths  MAIDMAN, GAIL ANN LOWE",real
19194,"Paid Notice: Deaths  RANSOM, LOUISE BRISTOL",real
19195,"Paid Notice: Deaths  WILSON, WILLIAM S",real
19196,"Paid Notice: Deaths  FREEMAN, CHARLES",real
19197,"Paid Notice: Deaths  MAIDMAN, GAIL",real
19198,"Paid Notice: Deaths  ROCHMAN, DAVID M.",real
19199,"Paid Notice: Deaths  KLINGER, RUBY",real
19200,"Paid Notice: Memorials  FREEDMAN, EVELYN",real
19201,"Paid Notice: Deaths  BLOCK, JEFFREY L.",real
19202,"Paid Notice: Deaths  GILLETTE, JOAN",real
19203,"Paid Notice: Deaths  MARCUS, AMY L.",real
19204,"Paid Notice: Deaths  MORRELL, LINWOOD A.",real
19205,"Paid Notice: Deaths  MUELLER, JOHN COCHRAN",real
19206,"Paid Notice: Deaths  CONNORS, JAMES P.",real
19207,"Paid Notice: Deaths  WENDT, LORNA",real
19208,"Paid Notice: Deaths  SMITH, PHILIP BATTERMAN",real
19209,"Paid Notice: Deaths  DIAMOND, GERALD",real
19210,"Paid Notice: Deaths  MAIDMAN, GAIL ANN LOWE",real
19211,"Paid Notice: Deaths  GREENSPAN, FLORENCE",real
19212,"Paid Notice: Deaths  RAPPAPORT, DOLLSEY G.",real
19213,"Paid Notice: Deaths  DALEY, PATRICK",real
19214,"Paid Notice: Deaths  ROSEMAN, VERA",real
19215,"Paid Notice: Deaths  BLOCK, ELAINE",real
19216,"Paid Notice: Deaths  PULLMAN, MAYNARD EDWARD",real
19217,"Paid Notice: Deaths  SHERMAN, MURIEL F.",real
19218,"Paid Notice: Deaths  LOVETT, LAWRENCE",real
19219,"Paid Notice: Deaths  GRESHAM, ARCHIE LEWIS",real
19220,"Paid Notice: Deaths  TISHMAN, JOHN",real
19221,"Paid Notice: Deaths  MILLER, IRWIN BERNARD",real
19222,"Paid Notice: Deaths  FITZSIMONS, JOHN J",real
19223,"Paid Notice: Deaths  HALPIN, WILLIAM CURTIS",real
19224,"Paid Notice: Deaths  MOORE, ALAN G",real
19225,"Paid Notice: Deaths  ANLYAN, WILLIAM G.",real
19226,"Paid Notice: Deaths  CEDARBAUM, MIRIAM GOLDMAN",real
19227,"Paid Notice: Deaths  WINSLOW, EUNICE J.",real
19228,"Paid Notice: Deaths  DUBIN, RANDI",real
19229,"Paid Notice: Deaths  LOVETT, LAWRENCE DOW",real
19230,"Paid Notice: Deaths  RUTENBERG, ALICE",real
19231,Transcript of the Republican Presidential Debate,real
19232,"In Republican Debate, Rivals Jab at Marco Rubio to Try to Slow His Rise",real
19233,New York State to Investigate Radioactive Groundwater at Indian Point,real
19234,"After Revelation He Had C.T.E., Ken Stabler Is a Poignant Hall of Fame Addition",real
19235,Quotation of the Day,real
19236,"Red Wings Step Up at Home, Thrashing Islanders",real
19237,Man Is Slashed in the Face at a Bronx Subway Station After an Argument,real
19238,Duke&#8217;s Absence From the Top 25 Is Likely to Be Brief,real
19239,Church Confronts Abuse Scandal at a Famed German Choir,real
19240,What to Watch Sunday,real
19241,No. 1 Sooners and the No. 2 Tar Heels Fall,real
19242,Cam Newton Reserves Coveted Souvenir for Young Panthers Fans,real
19243,Kunduz Residents Live in Fear of Taliban’s Return,real
19244,The Vote for Bankruptcy Reform that Haunts Hillary Clinton,real
19245,Yale Educator Recounts ‘Painful Experience’ of Halloween Email Furor,real
19246,"Frank Finlay, 89, Is Dead; Was Iago to Olivier&#8217;s Othello ",real
19247,What You Missed in the Debate,real
19248,Prison Official in Washington State Resigns Over Early-Release Error,real
19249,El Salvador Arrests Ex-Military Officers in 1989 Jesuit Killings,real
19250,Guantánamo Prisoner Sent Home to Morocco Remains in Legal Limbo,real
19251,"Miriam Cedarbaum, U.S. Judge, Dies at 86; Sentenced Martha Stewart",real
19252,Officials Seek Cause of Fatal Crane Crash in Lower Manhattan,real
19253,Chinese Zookeepers on the Year of the Monkey,real
19254,"Rep. Chris Gibson, a Republican, Explores a Run for New York Governor in ’18",real
19255,"Airlines Reap Record Profits, and Passengers Get Peanuts",real
19256,"After Losing McDonagh to a Punch, the Rangers Win a Shootout",real
19257,Lindsey Vonn Adds to Her Record for Downhill Wins,real
19258,Decisive Win Over Manchester City Shows Leicester’s Dominance Is No Accident,real
19259,Review: Local and Fresh Without the Pretense at Mill Street Bar &amp; Table,real
19260,"Amanda Kessel, Top College Player Out of Action Since Sochi, Returns",real
19261,Priest Abuse Victim Is Suspended From Vatican Panel,real
19262,Federal Judge Orders Abortion Foes Not to Release Secretly Filmed Videos,real
19263,"Review: At Wölffer Kitchen in Sag Harbor, a Winemaker Puts Food First",real
19264,Review: Raga Indian Cuisine in Croton-on-Hudson,real
19265,How a Medical Mystery in Brazil Led Doctors to Zika,real
19266,"Cavaliers Try to Push Pace, but Change Is Slow",real
19267,"Knicks Scuffle, Regress and Look Inward as Losses Mount",real
19268,Iranian Commander Dismisses Saudi Role in Syria,real
19269,Teenager From the United States Finds a Home in Germany,real
19270,"Sweetheart, Get Me Readers",real
19271,On the Mound: Observant. At Bat: Ultra-Orthodox.,real
19272,Iran Panel Reverses Disqualification of Election Candidates ,real
19273,"Referees, Too, Harbor Postseason Ambitions ",real
19274,"At the Heckscher Museum, a Celebration of ‘Men at Work’",real
19275,"Antics Aside, Terrell Owens Stands Out for His Achievements",real
19276,Cuomo Moves Against Therapy That Claims to Make Gay Children Straight,real
19277,"Free Ticket to Super Bowl 50? No, Thanks, He’ll Watch at Home",real
19278,Taking Stock of a Fixer-Upper in ‘The Substance of Bliss’,real
19279,"At the Performing Arts Center in Purchase, a Debut for Dawn Upshaw",real
19280,Rafael Bosch: Sweets as Strength Training,real
19281,Revaluing Family Treasures for the Taxman,real
19282,A Journey Through Queens With the Photographer Bryan Formhals,real
19283,"Queens, One of a Kind",real
19284,Letters to the Editor,real
19285,"Vanguard, a Champion of Low Fees, Faces a Peculiar Tax Challenge",real
19286,"Adam Grant, a Workplace Magician, Reveals His Secrets",real
19287,House Fires in the Bronx Kill Two People,real
19288,Dodges Recalled Because of Risks in Changing Tires,real
19289,"Fining Bankers, Not Shareholders, for Banks’ Misconduct",real
19290,Super Bowl 50: Here’s How the Panthers Will Beat the Broncos,real
19291,Faith in Agency Clouded Bernie Sanders’s V.A. Response,real
19292,"In the Republican Debate, Here’s What to Look For",real
19293,"Ted Cruz Sets Sights on Marco Rubio, Not Donald Trump, in New Hampshire",real
19294,How to Watch the G.O.P. Debate,real
19295,Our Man in New Hampshire: Donald Trump Defies Tradition,real
19296,When a Contractor Does Harm,real
19297,North Korea Launches Rocket Seen as Cover for a Missile Test,real
19298,The Feds’ Best-Value Schools,real
19299,Farhad and Mike’s Week in Tech: Start-Ups and the Circle of Life,real
19300,How Sumner Redstone Went From Army Cryptographer to Media Mogul,real
19301,2 Radio Journalists Attacked by Gunmen in Afghanistan,real
19302,"Cover Crops, a Farming Revolution With Deep Roots in the Past",real
19303,"Wanted in China: More Male Teachers, to Make Boys Men",real
19304,Returning to a Gentler Gotham,real
19305,Montclair Bread Company Has Sunday Treats All Week Long,real
19306,"How Val DiFebo, C.E.O. of Deutsch NY, Spends Her Sundays",real
19307,Teaching a Medieval Russian Martial Art in a Flatiron Basement,real
19308,Not Elegance but Survival,real
19309,New York Welcomes Calvin Klein’s New Underwear Hunk and YouTube’s Tyler Oakley,real
19310,Pleading the Case to Get Parking Tickets Dismissed,real
19311,Tommy Hilfiger Drills Deep and Hits Fashion Pay Dirt,real
19312,"The Praying Mantis, a Friend and Foe of New York City Gardens",real
19313,"City History, and Vantages, Often Overlooked",real
19314,Olivo Barbieri’s Serendipitous Choreography on the Adriatic,real
19315,"Paul Bley’s Legacy, Invoked in Tribute",real
19316,21st-Century Music Rises on Three Stages,real
19317,Samantha Bee Takes Her Place on Late Night,real
19318,"Syndicated, in Brooklyn, Offers Movies, Munchies and Breakups on the Menu",real
19319,"New Albums From Infamous Stringdusters, Trixie Whitley and Others",real
19320,"For Deon Cole, the Comedy Keeps Him Busy",real
19321,Big Ticket | 46 East 81st Street,real
19322,Inside The New York Times Book Review: David Foster Wallace’s ‘Infinite Jest’,real
19323,Snarky Puppy: A House Built on Solid Funk,real
19324,Wood Shop Enters the Age of High-Tech,real
19325,The Sheltering Campus: Why College Is Not Home,real
19326,Who Needs Advanced Math? Not Everybody,real
19327,Learning to Live Small (in a Dumpster),real
19328,The Feds’ Best-Value Schools,real
19329,"Create Your Own Language, for Credit",real
19330,Social Practice Degrees Take Art to a Communal Level,real
19331,A Valentine’s Day Reading List,real
19332,Literature of Love,real
19333,Home Sales Around the New York Region,real
19334,The Big Problem With High Health Care Deductibles,real
19335,Speed Dating for Rabbits,real
19336,Homes for Sale in Brooklyn and Manhattan,real
19337,On the Market in New York City,real
19338,Homes for Sale in New York and Connecticut,real
19339,On the Market in the New York Region,real
19340,"At Dublin Hotel, the Night Life Beckons",real
19341,"At a San Francisco Restaurant, a Taste of Brittany",real
19342,Darryl Pinckney’s ‘Black Deutschland’,real
19343,Laura Secor’s ‘Children of Paradise: The Struggle for the Soul of Iran’,real
19344,"‘The Darkening Trapeze: Last Poems,’ by Larry Levis",real
